53.309639,-6.219059,16000000000
53.311859,-6.221088,35000000000
53.313683,-6.222899,54000000000
53.314701,-6.225481,77000000000
53.314777,-6.225667,100000000000
53.314919,-6.225981,114000000000
53.316593,-6.228468,133000000000
53.318165,-6.23065,155000000000
53.318165,-6.23065,176000000000
53.318958,-6.231734,194000000000
53.318958,-6.231734,216000000000
53.321281,-6.234897,235000000000
53.321392,-6.235052,253000000000
53.321682,-6.235492,276000000000
53.322464,-6.237527,294000000000
53.32399,-6.239582,315000000000
53.325272,-6.241278,335000000000
53.326668,-6.243165,356000000000
53.326992,-6.243587,374000000000
53.327473,-6.244242,394000000000
53.327602,-6.244431,413000000000
53.328472,-6.246572,435000000000
53.328915,-6.247554,458000000000
53.328915,-6.247554,480000000000
53.329529,-6.249658,495000000000
53.330372,-6.251637,513000000000
53.330906,-6.252073,534000000000
53.331207,-6.252221,555000000000
53.331757,-6.25258,573000000000
53.331776,-6.252591,594000000000
53.332298,-6.253024,616000000000
53.33321,-6.25399,636000000000
53.334034,-6.254864,653000000000
53.335102,-6.256011,675000000000
53.335213,-6.256122,694000000000
53.336277,-6.257185,714000000000
53.33802,-6.25583,733000000000
53.339115,-6.257496,775000000000
53.339306,-6.258179,796000000000
53.339874,-6.258637,814000000000
53.340958,-6.25831,833000000000
53.342026,-6.258012,853000000000
53.342087,-6.258092,878000000000
53.342255,-6.25804,896000000000
53.343349,-6.259593,933000000000
53.343586,-6.260246,954000000000
53.343822,-6.260793,973000000000
53.34444,-6.260633,994000000000
53.344795,-6.259234,1014000000000
53.346596,-6.259081,1037000000000
53.346794,-6.259073,1053000000000
53.346794,-6.259073,1076000000000
53.346794,-6.259073,1094000000000
53.346935,-6.25908,1115000000000
53.34676,-6.259911,1133000000000
53.34676,-6.259911,1155000000000
53.346241,-6.262141,1174000000000
53.345783,-6.264674,1194000000000
53.3456,-6.265877,1215000000000
53.345596,-6.265907,1235000000000
53.345531,-6.266332,1255000000000
53.345264,-6.268726,1274000000000
53.345005,-6.27258,1295000000000
53.345383,-6.27642,1313000000000
53.345985,-6.279616,1334000000000
53.346035,-6.279891,1356000000000
53.346237,-6.281194,1375000000000
53.346699,-6.289224,1414000000000
53.346756,-6.289886,1437000000000
53.346935,-6.290988,1457000000000
53.346973,-6.291239,1473000000000
53.346973,-6.291239,1495000000000
53.34697,-6.292145,1514000000000
53.34697,-6.292145,1555000000000
53.34697,-6.292145,1594000000000
53.347084,-6.299684,1602000000000
53.347084,-6.299684,1614000000000
53.346718,-6.295917,1635000000000
53.346718,-6.295917,1657000000000
53.346718,-6.295917,1665000000000
53.346985,-6.292467,1674000000000
53.346985,-6.292467,1696000000000
53.346985,-6.292467,1714000000000
53.346985,-6.292467,1727000000000
53.346985,-6.292467,1735000000000
53.346985,-6.292483,1753000000000
53.346985,-6.292467,1778000000000
53.346985,-6.292467,1786000000000
53.346985,-6.292467,1795000000000
53.346985,-6.292467,1813000000000
53.346985,-6.292467,1834000000000
53.346985,-6.292467,1846000000000
53.346966,-6.292483,1854000000000
53.346966,-6.292483,1877000000000
53.346985,-6.292467,1893000000000
53.346985,-6.292467,1909000000000
53.346985,-6.292483,1915000000000
53.346985,-6.292483,1936000000000
53.346985,-6.292517,1954000000000
53.346985,-6.292517,1969000000000
53.346966,-6.292517,1975000000000
53.346966,-6.2925,1995000000000
53.346985,-6.2925,2014000000000
53.346985,-6.2925,2026000000000
53.346985,-6.2925,2034000000000
53.346985,-6.2925,2053000000000
53.346985,-6.292517,2073000000000
53.346985,-6.292517,2087000000000
53.346985,-6.292517,2094000000000
53.346985,-6.292517,2116000000000
53.346985,-6.292517,2135000000000
53.346985,-6.292517,2153000000000
53.346985,-6.292517,2174000000000
53.346985,-6.292517,2206000000000
53.346985,-6.292517,2227000000000
53.346985,-6.292483,2247000000000
53.346634,-6.292,2286000000000
53.346615,-6.29205,2325000000000
53.346615,-6.29205,2331000000000
53.346485,-6.291981,2346000000000
53.346485,-6.291981,2368000000000
53.346485,-6.291981,2384000000000
53.346485,-6.291981,2407000000000
53.346485,-6.291981,2429000000000
