53.351418,-6.260774,16000000000
53.350376,-6.26032,37000000000
53.34901,-6.259707,54000000000
53.348568,-6.259517,77000000000
53.347279,-6.258924,100000000000
53.346294,-6.257934,131000000000
53.34613,-6.257699,149000000000
53.34613,-6.257699,170000000000
53.345627,-6.257585,188000000000
53.344704,-6.259316,209000000000
53.344303,-6.260477,227000000000
53.344296,-6.26127,249000000000
53.344296,-6.26127,272000000000
53.344296,-6.26127,290000000000
53.344284,-6.262267,311000000000
53.3442,-6.264626,329000000000
53.3442,-6.26552,350000000000
53.3442,-6.265886,368000000000
53.344105,-6.267431,388000000000
53.343948,-6.268323,409000000000
53.343948,-6.268323,429000000000
53.343708,-6.269564,450000000000
53.343391,-6.270204,480000000000
53.343006,-6.271403,488000000000
53.343006,-6.271403,507000000000
53.343006,-6.271403,530000000000
53.343006,-6.271403,548000000000
53.343006,-6.271403,571000000000
53.343006,-6.271403,589000000000
53.343079,-6.272826,607000000000
53.343285,-6.274467,630000000000
53.343189,-6.275397,649000000000
53.342999,-6.27651,669000000000
53.342953,-6.27675,692000000000
53.342812,-6.277632,708000000000
53.342796,-6.278404,731000000000
53.342808,-6.279044,749000000000
53.343052,-6.280585,767000000000
53.343071,-6.280688,790000000000
53.34333,-6.282852,808000000000
53.343452,-6.284692,830000000000
53.343498,-6.285728,849000000000
53.343521,-6.286795,870000000000
53.343399,-6.288953,888000000000
53.343369,-6.289414,909000000000
53.34309,-6.290791,929000000000
53.342655,-6.292955,948000000000
53.342175,-6.29382,968000000000
53.341125,-6.293178,988000000000
53.340557,-6.294276,1008000000000
53.34013,-6.296155,1029000000000
53.339966,-6.29686,1049000000000
53.339966,-6.29686,1068000000000
53.339748,-6.298239,1088000000000
53.339336,-6.299638,1111000000000
53.339016,-6.300117,1129000000000
53.33884,-6.299928,1149000000000
53.338692,-6.300317,1169000000000
53.338894,-6.302232,1188000000000
53.33902,-6.303558,1208000000000
53.339157,-6.305035,1229000000000
53.33923,-6.305822,1251000000000
53.33939,-6.307621,1274000000000
53.338211,-6.308066,1289000000000
53.337727,-6.307677,1309000000000
53.33709,-6.306969,1328000000000
53.33704,-6.306911,1348000000000
53.33704,-6.306911,1371000000000
53.33704,-6.306911,1389000000000
53.33704,-6.306911,1410000000000
53.33651,-6.306344,1428000000000
53.335358,-6.305849,1449000000000
53.335236,-6.305822,1469000000000
53.334492,-6.306241,1495000000000
53.334648,-6.308243,1510000000000
53.335213,-6.309941,1532000000000
53.335361,-6.312067,1549000000000
53.335297,-6.312739,1571000000000
53.335209,-6.313492,1588000000000
53.335011,-6.315215,1608000000000
53.334778,-6.317252,1629000000000
53.334309,-6.319264,1649000000000
53.334023,-6.319668,1669000000000
53.33316,-6.320395,1690000000000
53.332535,-6.320921,1710000000000
53.331955,-6.321664,1729000000000
53.331001,-6.323066,1749000000000
53.33036,-6.324008,1770000000000
53.329857,-6.323493,1789000000000
53.329235,-6.323939,1809000000000
53.32782,-6.323043,1827000000000
53.326817,-6.322385,1850000000000
53.325989,-6.321829,1869000000000
53.325779,-6.321687,1889000000000
53.325485,-6.321505,1909000000000
53.325279,-6.321374,1930000000000
53.325279,-6.321374,1952000000000
53.32505,-6.321238,1969000000000
53.32505,-6.321238,1991000000000
53.32505,-6.321238,2008000000000
53.32505,-6.321238,2030000000000
53.32505,-6.321238,2051000000000
53.32473,-6.322321,2069000000000
53.324471,-6.324961,2091000000000
53.324265,-6.326231,2110000000000
53.324253,-6.326304,2133000000000
53.323494,-6.32849,2149000000000
53.322216,-6.329871,2170000000000
53.321873,-6.330241,2188000000000
53.321598,-6.330537,2208000000000
53.321461,-6.330685,2231000000000
53.321636,-6.331949,2249000000000
53.321007,-6.33288,2269000000000
53.320786,-6.333516,2288000000000
53.320942,-6.334146,2309000000000
53.321838,-6.335375,2331000000000
53.322235,-6.334845,2348000000000
53.322517,-6.333202,2368000000000
53.321846,-6.33237,2388000000000
53.321663,-6.332045,2429000000000
53.321663,-6.332045,2448000000000
53.321663,-6.332045,2483000000000
53.321663,-6.332045,2501000000000
53.321663,-6.332045,2510000000000
53.321663,-6.332045,2530000000000
53.321663,-6.332045,2549000000000
53.321663,-6.332045,2569000000000
