53.389332,-6.111373,10000000000
53.389427,-6.110437,31000000000
53.38958,-6.108725,50000000000
53.389912,-6.105022,70000000000
53.39061,-6.100987,91000000000
53.391121,-6.097965,108000000000
53.391048,-6.094283,131000000000
53.390835,-6.089607,149000000000
53.390511,-6.085076,170000000000
53.389042,-6.081754,192000000000
53.388706,-6.074866,231000000000
53.387909,-6.069039,276000000000
53.387791,-6.066884,294000000000
53.388306,-6.065066,315000000000
53.387543,-6.065303,335000000000
53.386421,-6.065562,356000000000
53.386059,-6.065353,374000000000
53.385735,-6.065072,394000000000
53.384903,-6.064398,415000000000
53.383739,-6.063226,435000000000
53.382935,-6.060475,458000000000
53.381218,-6.058421,480000000000
53.379356,-6.057189,495000000000
53.377056,-6.055516,513000000000
53.37524,-6.054667,534000000000
53.373894,-6.055926,555000000000
53.373306,-6.057799,573000000000
53.373306,-6.057799,594000000000
53.373306,-6.057799,616000000000
53.372467,-6.058667,636000000000
53.372452,-6.058667,655000000000
53.372433,-6.058667,675000000000
53.372452,-6.058667,694000000000
53.372452,-6.058667,714000000000
53.372452,-6.058667,733000000000
53.372433,-6.058667,753000000000
53.372433,-6.058667,755000000000
53.372452,-6.058667,775000000000
53.372452,-6.058667,796000000000
53.372433,-6.058667,814000000000
53.372433,-6.058667,816000000000
53.372433,-6.058683,833000000000
53.372433,-6.058683,853000000000
53.372452,-6.058667,878000000000
53.372452,-6.058667,896000000000
53.372452,-6.058667,915000000000
53.372452,-6.058667,933000000000
53.372452,-6.058667,940000000000
53.372452,-6.05865,975000000000
53.372452,-6.05865,1000000000000
53.372452,-6.058667,1014000000000
53.372452,-6.05865,1037000000000
53.372452,-6.05865,1055000000000
53.372452,-6.05865,1059000000000
53.372452,-6.05865,1076000000000
53.372452,-6.05865,1094000000000
53.372452,-6.058667,1115000000000
53.372452,-6.058667,1119000000000
53.372452,-6.058667,1133000000000
53.372452,-6.058667,1155000000000
53.372452,-6.058667,1174000000000
53.372452,-6.058667,1180000000000
53.372452,-6.058667,1194000000000
53.372452,-6.058667,1215000000000
53.372452,-6.058667,1235000000000
53.372452,-6.058667,1239000000000
53.372452,-6.058667,1255000000000
53.372452,-6.058667,1276000000000
53.372452,-6.058667,1295000000000
53.372452,-6.058667,1301000000000
53.372452,-6.058667,1313000000000
53.372452,-6.058667,1334000000000
53.372452,-6.058667,1356000000000
53.372452,-6.058667,1360000000000
53.372433,-6.05865,1375000000000
53.372433,-6.058667,1395000000000
53.372452,-6.058667,1414000000000
53.372452,-6.058667,1422000000000
53.372452,-6.058667,1437000000000
53.372452,-6.058667,1457000000000
53.372433,-6.058667,1473000000000
53.372433,-6.058667,1483000000000
53.372433,-6.058667,1495000000000
53.372433,-6.058667,1514000000000
53.372433,-6.058667,1534000000000
53.372433,-6.058667,1555000000000
53.372433,-6.058667,1573000000000
53.372433,-6.058667,1594000000000
53.372433,-6.058667,1614000000000
53.372433,-6.058667,1635000000000
53.372433,-6.058667,1657000000000
53.372433,-6.058667,1674000000000
53.372433,-6.058667,1696000000000
53.372433,-6.058667,1714000000000
53.372433,-6.058667,1735000000000
53.372433,-6.058667,1755000000000
53.372433,-6.058667,1778000000000
53.372433,-6.058667,1795000000000
53.37289,-6.058403,1813000000000
53.372536,-6.05853,1834000000000
53.374889,-6.054616,1854000000000
53.375576,-6.054713,1877000000000
53.376881,-6.055326,1893000000000
53.379047,-6.057086,1915000000000
53.380428,-6.05772,1936000000000
53.380428,-6.05772,1954000000000
53.380428,-6.05772,1975000000000
53.381153,-6.058338,1995000000000
53.382908,-6.060443,2014000000000
53.383869,-6.063572,2034000000000
53.385185,-6.064685,2053000000000
53.386047,-6.06534,2073000000000
53.386604,-6.065568,2094000000000
53.387932,-6.065031,2116000000000
53.388096,-6.065661,2135000000000
53.387844,-6.066353,2153000000000
53.387844,-6.066353,2174000000000
53.387836,-6.068252,2194000000000
53.388222,-6.07013,2215000000000
53.388294,-6.070357,2233000000000
53.388702,-6.073269,2253000000000
53.388699,-6.074348,2274000000000
53.388927,-6.077675,2294000000000
53.38916,-6.082127,2317000000000
53.390869,-6.09015,2354000000000
53.390965,-6.091967,2374000000000
53.391048,-6.094303,2395000000000
